CUSTOMER_NUMBER_BLINDED,SALES_OFFICE_DESCRIPTION,DELIVERY_PLANT_DESCRIPTION,ON_BOARDING_DATE,ADDRESS_CITY,ADDRESS_ZIP_CODE,COUNTY,GEO_LONGITUDE,GEO_LATITUDE,CUSTOMER_ACTIVITY_CLUSTER_DESCRIPTION,CUSTOMER_TRADE_CHANNEL_DESCRIPTION,CUSTOMER_SUB_TRADE_CHANNEL_DESCRIPTION,BUSINESS_TYPE_EXTENSION_DESCRIPTION,CUSTOMER_TRADE_CHANNEL_DESCRIPTION2,MARKET_DESCRIPTION,COLD_DRINK_CHANNEL_DESCRIPTION
C00000580121816821093,"Draper, UT","Draper, UT",5/27/2004,PARK CITY,84060,SUMMIT,-111.50685,40.65228,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000172022882491170,"Cheyenne, WY","Cheyenne, WY",5/1/1987,CHEYENNE,82001,LARAMIE,-104.779532,41.149971,Entertainment/Recrea,Amusement,Amusement/Theme Park,DSD,Amusement,ON PREMISE                    ,DESTINATION VENUE             
C00001188238513421170,"Wilsonville, OR","Wilsonville, OR",3/7/2017,VANCOUVER,98660-3043,CLARK,-122.679582,45.627705,Eating & Drinking,Quick Service Restau,QSR-Sandwich,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000039314064331490,"Denver, CO","Denver, CO",3/13/2012,CASTLE ROCK,80104,DOUGLAS,-104.861287,39.376877,Eating & Drinking,Bar/Tavern/Licensed,Other Bar/Tavern/Lic,Equipment Only,Bar/Tavern/Licensed,ON PREMISE                    ,EATING/DRINKING               
C00000002704461976856,"Tempe, AZ","Tempe, AZ",1/21/2009,PHOENIX,85034-6505,MARICOPA,-112.06159,33.423195,Other Shopping & Ser,General Merchandiser,Hardware/Home-Improv,DSD,General Merchandiser,ON PREMISE                    ,RETAIL                        
C00000009880021311549,"Cheyenne, WY","Cheyenne, WY",11/28/1997,CHEYENNE,82001,LARAMIE,-104.792075,41.13844,Eating & Drinking,Other Eating & Drink,Other Eating & Drink,DSD,Other Eating & Drink,ON PREMISE                    ,EATING/DRINKING               
C00000001811527944470,"Tempe, AZ","Tempe, AZ",12/15/2009,TEMPE,85281-8405,MARICOPA,-111.91641,33.42128,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000000696198841245,"Tempe, AZ","Tempe, AZ",5/16/2011,MARICOPA,85139-2918,PINAL,-112.04458,33.06887,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000180419713561313,"Draper, UT","Draper, UT",7/5/2018,SALT LAKE CITY,84107-2206,SALT LAKE,-111.871425,40.684395,Eating & Drinking,Quick Service Restau,QSR-Other Fast Food,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000000912571705358,"Draper, UT","Draper, UT",8/9/2019,DRAPER,84020-8082,SALT LAKE,-111.89627,40.52678,Eating & Drinking,Other Eating & Drink,Other Eating & Drink,DSD,Other Eating & Drink,ON PREMISE                    ,EATING/DRINKING               
C00000671189010841183,"Logan, UT","Logan, UT",1/9/2019,LOGAN,84321-3228,CACHE,-111.834548,41.74729,Eating & Drinking,Other Eating & Drink,Other Eating & Drink,DSD,Other Eating & Drink,ON PREMISE                    ,EATING/DRINKING               
C00001647249221701730,"Tempe, AZ","Tempe, AZ",6/1/2018,GILBERT,85233-5210,MARICOPA,-111.807025,33.351185,Eating & Drinking,Quick Service Restau,QSR-Other Fast Food,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000019941520744637,"Wilsonville, OR","Wilsonville, OR",11/8/2011,BEAVERTON,97007-7564,WASHINGTON,-122.830356,45.429778,Other Shopping & Ser,General Merchandiser,Hardware/Home-Improv,DSD,General Merchandiser,ON PREMISE                    ,RETAIL                        
C00000139713312582069,"Wilsonville, OR","Wilsonville, OR",10/11/2016,MCMINNVILLE,97128-3120,YAMHILL,-123.195518,45.222615,Eating & Drinking,Other Eating & Drink,Other Eating & Drink,DSD,Other Eating & Drink,ON PREMISE                    ,EATING/DRINKING               
C00000231213527762274,"Tucson, AZ","Tucson, AZ",6/24/2019,TUBAC,85646-0014,SANTA CRUZ,-111.044348,31.626383,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000000394230919193,"Prescott, AZ","Glendale, AZ",10/30/2012,PRESCOTT VALLEY,86314,YAVAPAI,-112.316248,34.585905,Eating & Drinking,Quick Service Restau,QSR-Mexican,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000000168937212398,"Wilsonville, OR","Wilsonville, OR",12/13/2019,HILLSBORO,97123-4213,WASHINGTON,-122.97462,45.518725,Eating & Drinking,Quick Service Restau,QSR-Mexican,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00002302166110361200,"Bellevue, WA","Bellevue, WA",7/30/2021,SEATTLE,98107-4012,KING,-122.383675,47.66867,Entertainment/Recrea,Amusement,Cinema/Movie,DSD,Amusement,ON PREMISE                    ,DESTINATION VENUE             
C00000022321311832187,"Idaho Falls, ID","Idaho Falls, ID",12/3/2008,IDAHO FALLS,83402,BONNEVILLE,-111.987945,43.47253,At-Work,Health/Hospital,Other Health/Hospita,DSD,Health/Hospital,ON PREMISE                    ,HEALTH/HOSPITAL               
C00000002022228817838,"Tempe, AZ","Tempe, AZ",4/4/2019,PHOENIX,85008-2713,MARICOPA,-112.03024,33.470755,Eating & Drinking,Quick Service Restau,QSR-Mexican,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000150124731425765,"Glendale, AZ","Glendale, AZ",8/17/2006,PEORIA,85381-6083,MARICOPA,-112.222621,33.610344,Eating & Drinking,Quick Service Restau,QSR-Pizza,Agency,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000043390621931819,"Eugene, OR","Eugene, OR",10/24/2017,SPRINGFIELD,97477-3900,LANE,-123.0264,44.0628,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000015841986541106,"Logan, UT","Logan, UT",1/30/1996,LOGAN,84341,CACHE,-111.83446,41.752035,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000021561653852101,"Glenwood Springs, CO","Glenwood Springs, CO",8/22/2016,RIFLE,81650-2322,GARFIELD,-107.782665,39.532537,Entertainment/Recrea,Amusement,Cinema/Movie,DSD,Amusement,ON PREMISE                    ,DESTINATION VENUE             
C00000180960522452151,"Glenwood Springs, CO","Glenwood Springs, CO",11/17/2008,ASPEN,81611,PITKIN,-106.855884,39.181917,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000094124671551852,"Arlington, WA","Arlington, WA",10/4/2010,OAK HARBOR,98277-3774,ISLAND,-122.654675,48.297959,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00001607248818201720,"Draper, UT","Draper, UT",6/1/1989,BOUNTIFUL,84010,DAVIS,-111.89222,40.87875,Eating & Drinking,Quick Service Restau,QSR-Other Fast Food,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000143424281422328,"Wenatchee, WA","Wenatchee, WA",5/31/2006,MATTAWA,99349,GRANT,-119.901981,46.737354,Grocery Shopping,Quick Service Restau,Other Specialty Food,DSD,Quick Service Restau,ON PREMISE                    ,RETAIL                        
C00000020167162402409,"Wilsonville, OR","Wilsonville, OR",1/15/2021,LINCOLN CITY,97367,LINCOLN,-124.016585,44.967295,Grocery Shopping,Convenience Store/Pe,Other Convenience St,DSD,Convenience Store/Pe,HOME MARKET                   ,NON COLD DRINK                
C00000000030035822504,"Bend, OR","Bend, OR",5/27/2021,BEND,97702-3805,DESCHUTES,-121.386659,44.009921,Eating & Drinking,Bar/Tavern/Licensed,Other Bar/Tavern/Lic,DSD,Bar/Tavern/Licensed,ON PREMISE                    ,EATING/DRINKING               
C00000123067918442197,"Glendale, AZ","Glendale, AZ",8/3/2015,GLENDALE,85305-3147,MARICOPA,-112.261963,33.529387,Eating & Drinking,Other Eating & Drink,Other Eating & Drink,DSD,Other Eating & Drink,ON PREMISE                    ,EATING/DRINKING               
C00000242112616361491,"Albuquerque, NM","Albuquerque, NM",1/23/2019,BELEN,87002-6377,VALENCIA,-106.7681,34.686625,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000388111516791711,"Denver, CO","Denver, CO",12/5/2018,IDAHO SPRINGS,80452,CLEAR CREEK,-105.515475,39.742845,Entertainment/Recrea,Leisure,Social Club/Fraterna,DSD,Leisure,ON PREMISE                    ,GOV'T/EDU                     
C00000024861126263893,"Wilsonville, OR","Wilsonville, OR",7/16/2018,GOLDENDALE,98620-9157,KLICKITAT,-120.806771,45.825668,Grocery Shopping,Convenience Store/Pe,Other Convenience St,DSD,Convenience Store/Pe,HOME MARKET                   ,NON COLD DRINK                
C00000025214802115453,"Spokane, WA","Spokane, WA",4/20/2015,COEUR D ALENE,83814-5323,KOOTENAI,-116.781133,47.674406,Eating & Drinking,Full Service Restaur,FSR-All Other,Equipment Only,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000067280822202017,,,9/28/2010,BOUNTIFUL,84010-4933,DAVIS,-111.88563,40.884735,At-Work,Health/Hospital,,DSD,Health/Hospital,                              ,                              
C00000029236010232084,"Boise, ID","Boise, ID",5/10/2011,BOISE,83713-5005,ADA,-116.43365,43.61123,Grocery Shopping,Convenience Store/Pe,Chain Convenience St,DSD,Convenience Store/Pe,HOME MARKET                   ,NON COLD DRINK                
C00000219316284422194,"Draper, UT","Draper, UT",5/2/2017,NORTH SALT LAKE,84054-2793,DAVIS,-111.930474,40.844431,Eating & Drinking,Quick Service Restau,QSR-Other Fast Food,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000012311175186396,"Johnstown, CO","Johnstown, CO",9/9/2019,BRIGHTON,80601-1615,ADAMS,-104.8227,39.980617,Eating & Drinking,Bar/Tavern/Licensed,Other Bar/Tavern/Lic,DSD,Bar/Tavern/Licensed,ON PREMISE                    ,EATING/DRINKING               
C00000015911821119019,"Pueblo, CO","Pueblo, CO",3/5/2018,PUEBLO,81004-1220,PUEBLO,-104.627119,38.268695,Eating & Drinking,Bar/Tavern/Licensed,Other Bar/Tavern/Lic,DSD,Bar/Tavern/Licensed,ON PREMISE                    ,EATING/DRINKING               
C00000000652271542221,"Denver, CO","Denver, CO",2/25/2019,LONE TREE,80124-5426,DOUGLAS,-104.882143,39.555181,Eating & Drinking,Quick Service Restau,QSR-Asian,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000002942536962060,"Glenwood Springs, CO","Glenwood Springs, CO",4/12/2002,VAIL,81657,EAGLE,-106.372124,39.641793,Eating & Drinking,Bar/Tavern/Licensed,Other Bar/Tavern/Lic,DSD,Bar/Tavern/Licensed,ON PREMISE                    ,EATING/DRINKING               
C00000057342714301809,"Wilsonville, OR","Wilsonville, OR",5/21/2013,PORTLAND,97203-3173,MULTNOMAH,-122.747136,45.589209,Other Shopping & Ser,General Merchandiser,Hardware/Home-Improv,DSD,General Merchandiser,ON PREMISE                    ,RETAIL                        
C00000086210812782237,"Arlington, WA","Arlington, WA",11/12/2019,MUKILTEO,98275-1508,SNOHOMISH,-122.303671,47.946578,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000000235148535680,"Tacoma, WA","Tacoma Sales Center, WA",8/22/2022,FEDERAL WAY,98003-6009,KING,-122.312585,47.310605,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000011471004161406,"Draper, UT","Draper, UT",12/19/2018,CEDAR HILLS,84062-8811,UTAH,-111.758687,40.424189,Entertainment/Recrea,Amusement,Sport Venue,DSD,Amusement,ON PREMISE                    ,DESTINATION VENUE             
C00002352112713532370,"Johnstown, CO","Johnstown, CO",7/13/2018,LONGMONT,80501-1128,BOULDER,-105.102592,40.20163,Eating & Drinking,Quick Service Restau,QSR-Other Fast Food,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000000985158465311,"Draper, UT","Draper, UT",10/10/2019,PROVO,84601-4430,UTAH,-111.663085,40.233675,Eating & Drinking,Quick Service Restau,QSR-Other Fast Food,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000050824925451011,"Boise, ID","Boise, ID",3/10/2004,NAMPA,83687,CANYON,-116.535511,43.586752,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000083772916371544,"Ogden, UT","Ogden, UT",3/31/2020,OGDEN,84401-0953,WEBER,-111.89508,41.24424,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000232037420382226,"Bellevue, WA","Bellevue, WA",3/29/2021,NORTH BEND,98045-8150,KING,-121.78632,47.49519,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000124221121202070,"Draper, UT","Draper, UT",11/16/2001,SOUTH JORDAN,84095,SALT LAKE,-111.93867,40.56139,Eating & Drinking,Quick Service Restau,QSR-Hamburger,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000239721617191960,"Idaho Falls, ID","Idaho Falls, ID",3/15/2013,REXBURG,83440-3570,MADISON,-111.776625,43.83029,Eating & Drinking,Quick Service Restau,QSR-Mexican,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000009321040235540,"Colorado Springs, CO","Colorado Springs, CO",7/19/2004,COLORADO SPRINGS,80918,EL PASO,-104.787852,38.913556,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000015604248801746,"Pueblo, CO","Pueblo, CO",8/15/2019,PUEBLO,81004-4203,PUEBLO,-104.620745,38.258235,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000225924952283364,"Show Low, AZ","Show Low, AZ",4/2/2019,SHOW LOW,85901-7701,NAVAJO,-110.02498,34.210365,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000219878815822341,"Pocatello, ID","Pocatello, ID",8/3/2022,POCATELLO,83201-4534,BANNOCK,-112.451455,42.88509,Entertainment/Recrea,Amusement,Amusement/Theme Park,DSD,Amusement,ON PREMISE                    ,DESTINATION VENUE             
C00000008297801246504,"Wilsonville, OR","Wilsonville, OR",7/15/1994,VANCOUVER,98661-5578,CLARK,-122.626823,45.617074,At-Work,Business & Professio,Other Business And P,DSD,Business & Professio,ON PREMISE                    ,AT WORK                       
C00000018715931055770,"Draper, UT","Draper, UT",3/2/2018,BLUFFDALE,84065-2322,SALT LAKE,-111.913246,40.486678,Eating & Drinking,Quick Service Restau,QSR-Other Fast Food,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000042338918831467,"Arlington, WA","Arlington, WA",12/2/2021,BURLINGTON,98233-6820,SKAGIT,-122.324965,48.581606,Entertainment/Recrea,Amusement,Sport Venue,DSD,Amusement,ON PREMISE                    ,DESTINATION VENUE             
C00000084317354111302,"Wilsonville, OR","Wilsonville, OR",2/14/2014,LONG BEACH,98631-4025,PACIFIC,-124.054575,46.339721,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000645238916462356,"Twin Falls, ID","Twin Falls, ID",3/7/2012,TWIN FALLS,83301-7428,TWIN FALLS,-114.443745,42.54853,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000020402452892179,"Walla Walla, WA","Walla Walla, WA",5/4/2017,WALLA WALLA,99362-1859,WALLA WALLA,-118.340978,46.066638,Entertainment/Recrea,Amusement,Amusement/Theme Park,DSD,Amusement,ON PREMISE                    ,DESTINATION VENUE             
C00000004470212561361,"Ogden, UT","Ogden, UT",11/16/2018,ROY,84067-2921,WEBER,-112.026,41.17507,Eating & Drinking,Street Vendor,Other Eating & Drink,DSD,Street Vendor,ON PREMISE                    ,EATING/DRINKING               
C00001550213023721650,"Wilsonville, OR","Wilsonville, OR",4/15/2003,GRESHAM,97030-5424,MULTNOMAH,-122.438434,45.505208,Eating & Drinking,Other Eating & Drink,Other Eating & Drink,DSD,Other Eating & Drink,ON PREMISE                    ,EATING/DRINKING               
C00000052111959511015,"Boise, ID","Boise, ID",11/17/2015,MERIDIAN,83642-4528,ADA,-116.361964,43.589907,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000001934420791226,"Bremerton, WA","Bremerton, WA",8/21/2020,BREMERTON,98337-1441,KITSAP,-122.631585,47.56735,Eating & Drinking,Quick Service Restau,QSR-Asian,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00001312118113831760,"Pendleton, OR","Pendleton, OR",11/5/2020,PENDLETON,97801-1912,UMATILLA,-118.796405,45.66996,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000000059869530521,"Tempe, AZ","Tempe, AZ",11/6/2018,TEMPE,85282-1578,MARICOPA,-111.9168,33.407575,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000037415313882238,"Glenwood Springs, CO","Glenwood Springs, CO",10/24/2018,GLENWOOD SPGS,81601-3863,GARFIELD,-107.325105,39.53657,Eating & Drinking,Quick Service Restau,QSR-Mexican,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000087818661701621,"Johnstown, CO","Johnstown, CO",4/6/2021,LOVELAND,80537-6408,LARIMER,-105.073265,40.392455,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000057716582622072,"Johnstown, CO","Johnstown, CO",6/12/2018,GREELEY,80631-1104,WELD,-104.691753,40.42389,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000163519821052062,"Johnstown, CO","Johnstown, CO",2/19/2020,JOHNSTOWN,80534-6504,LARIMER,-123.056072,44.087386,Third Party (Non-Con,All Other,Other All Others,DSD,All Other,ON PREMISE                    ,AT WORK                       
